Game,Home,Away,Date,Time,Stadium
319,Santa Cruz / PE,Luverdense / MT,28/10/2017,17:30,José do Rego Maciel / Recife
320,Goiás / GO,Guarani / SP,28/10/2017,19:00,Serra Dourada / Goiânia
321,Goiás / GO,Criciúma / SC,31/10/2017,19:30,Serra Dourada / Goiânia
322,Figueirense / SC,Brasil / RS,04/11/2017,16:30,Orlando Scarpelli / Florianopolis
323,Juventude / RS,Ceará / CE,03/11/2017,19:15,Alfredo Jaconi / Caxias do Sul
324,ABC / RN,Luverdense / MT,03/11/2017,21:30,Maria Lamas Farache / Natal
325,Paysandu / PA,Vila Nova / GO,03/11/2017,21:30,Leônidas Sobré de Castro / Belem
326,Guarani / SP,América / MG,04/11/2017,17:30,Brinco de Ouro da Princesa / Campinas
327,Santa Cruz / PE,Náutico / PE,04/11/2017,17:30,José do Rego Maciel / Recife
328,Paraná / PR,Oeste / SP,31/10/2017,21:30,Durival Britto E Silva / Curitiba
329,Boa / MG,Londrina / PR,04/11/2017,17:30,Dilzon Luís de Melo / Varginha
330,Internacional / RS,CRB / AL,03/11/2017,19:15,José Pinheiro Borda / Porto Alegre
331,Ceará / CE,Guarani / SP,07/11/2017,21:30,Governador Plácido Aderaldo Castelo / Fortaleza
332,Criciúma / SC,Boa / MG,07/11/2017,19:15,Heriberto Hulse / Criciuma
333,América / MG,ABC / RN,07/11/2017,19:15,Raimundo Sampaio / Belo Horizonte
334,Náutico / PE,Paysandu / PA,07/11/2017,20:30,Pernambuco de Pernambuco / São Lourenço da Mata
335,Oeste / SP,Figueirense / SC,07/11/2017,20:30,Arena Barueri / Barueri
336,Brasil / RS,Paraná / PR,07/11/2017,20:30,Bento da Silva Freitas / Pelotas
337,Londrina / PR,Goiás / GO,07/11/2017,20:30,Jacy Scaff / Londrina
338,Vila Nova / GO,Santa Cruz / PE,07/11/2017,19:15,Serra Dourada / Goiânia
339,Luverdense / MT,Internacional / RS,06/11/2017,20:00,Passo das Emas / Lucas do Rio Verde
340,CRB / AL,Juventude / RS,07/11/2017,21:30,Rei Pelé / Maceio
341,Juventude / RS,Oeste / SP,10/11/2017,19:15,Alfredo Jaconi / Caxias do Sul
342,ABC / RN,Criciúma / SC,10/11/2017,21:30,Maria Lamas Farache / Natal
343,Paraná / PR,Luverdense / MT,10/11/2017,21:30,Durival Britto E Silva / Curitiba
344,Internacional / RS,Vila Nova / GO,11/11/2017,16:30,José Pinheiro Borda / Porto Alegre
345,Náutico / PE,Londrina / PR,11/11/2017,17:30,Pernambuco de Pernambuco / São Lourenço da Mata
346,Goiás / GO,Ceará / CE,11/11/2017,17:30,Serra Dourada / Goiânia
347,Boa / MG,Santa Cruz / PE,11/11/2017,17:30,Dilzon Luís de Melo / Varginha
348,Figueirense / SC,América / MG,11/11/2017,17:30,Orlando Scarpelli / Florianopolis
349,Paysandu / PA,Brasil / RS,11/11/2017,19:00,Leônidas Sobré de Castro / Belem
350,Guarani / SP,CRB / AL,11/11/2017,19:00,Brinco de Ouro da Princesa / Campinas
351,Santa Cruz / PE,Paraná / PR,14/11/2017,21:30,José do Rego Maciel / Recife
352,Criciúma / SC,Náutico / PE,14/11/2017,19:15,Heriberto Hulse / Criciuma
353,Londrina / PR,Guarani / SP,14/11/2017,19:15,Jacy Scaff / Londrina
354,Vila Nova / GO,Figueirense / SC,14/11/2017,20:30,Serra Dourada / Goiânia
355,Oeste / SP,Internacional / RS,14/11/2017,20:30,Arena Barueri / Barueri
356,Brasil / RS,ABC / RN,14/11/2017,20:30,Bento da Silva Freitas / Pelotas
357,Ceará / CE,Paysandu / PA,14/11/2017,21:30,Governador Plácido Aderaldo Castelo / Fortaleza
358,América / MG,Juventude / RS,14/11/2017,21:30,Raimundo Sampaio / Belo Horizonte
359,Luverdense / MT,Boa / MG,14/11/2017,21:30,Passo das Emas / Lucas do Rio Verde
360,CRB / AL,Goiás / GO,14/11/2017,21:30,Rei Pelé / Maceio
361,Guarani / SP,Luverdense / MT,17/11/2017,19:15,Brinco de Ouro da Princesa / Campinas
362,Juventude / RS,Figueirense / SC,17/11/2017,21:30,Alfredo Jaconi / Caxias do Sul
363,CRB / AL,Paraná / PR,18/11/2017,17:30,Rei Pelé / Maceio
364,Londrina / PR,América / MG,18/11/2017,17:00,Jacy Scaff / Londrina
365,Goiás / GO,Internacional / RS,18/11/2017,17:00,Serra Dourada / Goiânia
366,ABC / RN,Oeste / SP,18/11/2017,17:30,Maria Lamas Farache / Natal
367,Náutico / PE,Vila Nova / GO,18/11/2017,17:30,José do Rego Maciel / Recife
368,Boa / MG,Brasil / RS,18/11/2017,17:30,Dilzon Luís de Melo / Varginha
369,Paysandu / PA,Santa Cruz / PE,18/11/2017,17:30,Leônidas Sobré de Castro / Belem
370,Criciúma / SC,Ceará / CE,18/11/2017,19:30,Heriberto Hulse / Criciuma
371,Ceará / CE,ABC / RN,25/11/2017,17:30,Governador Plácido Aderaldo Castelo / Fortaleza
372,Santa Cruz / PE,Juventude / RS,21/11/2017,20:00,José do Rego Maciel / Recife
373,Figueirense / SC,Paysandu / PA,24/11/2017,21:30,Orlando Scarpelli / Florianopolis
374,Vila Nova / GO,Londrina / PR,25/11/2017,17:30,Serra Dourada / Goiânia
375,Oeste / SP,Goiás / GO,25/11/2017,17:30,Arena Barueri / Barueri
376,Brasil / RS,Criciúma / SC,24/11/2017,19:15,Bento da Silva Freitas / Pelotas
377,Paraná / PR,Boa / MG,25/11/2017,17:30,Major Antônio Couto Pereira / Curitiba
378,América / MG,CRB / AL,25/11/2017,17:30,Raimundo Sampaio / Belo Horizonte
379,Luverdense / MT,Náutico / PE,25/11/2017,17:30,Passo das Emas / Lucas do Rio Verde
380,Internacional / RS,Guarani / SP,25/11/2017,17:30,José Pinheiro Borda / Porto Alegre
